metric,value,model
f1_score,0.0,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.1111111111111111,cnn
f1_score,0.19047619047619047,cnn
f1_score,0.13333333333333333,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.3157894736842105,cnn
f1_score,0.20689655172413793,cnn
f1_score,0.1935483870967742,cnn
f1_score,0.3333333333333333,cnn
f1_score,0.15384615384615385,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.125,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.0,cnn
f1_score,0.125,cnn
f1_score,0.0,cnn
f1_score,0.08,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.2,cnn
f1_score,0.14285714285714285,cnn
f1_score,0.2222222222222222,cnn
f1_score,0.1,cnn
f1_score,0.17391304347826086,cnn
f1_score,0.09090909090909091,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.0,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.125,cnn
f1_score,0.10526315789473684,cnn
f1_score,0.2,cnn
f1_score,0.11764705882352941,cnn
f1_score,0.2,cnn
f1_score,0.42857142857142855,cnn
f1_score,0.1,cnn
f1_score,0.0,cnn
f1_score,0.2727272727272727,cnn
f1_score,0.16666666666666666,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.08333333333333333,cnn
f1_score,0.23529411764705882,cnn
f1_score,0.15384615384615385,cnn
specificity,0.990791896869245,cnn
specificity,0.9935483870967742,cnn
specificity,0.9880514705882353,cnn
specificity,0.990791896869245,cnn
specificity,0.9880404783808647,cnn
specificity,0.994475138121547,cnn
specificity,0.9834710743801653,cnn
specificity,0.990791896869245,cnn
specificity,0.9870967741935484,cnn
specificity,0.9898710865561694,cnn
specificity,0.9879963065558633,cnn
specificity,0.9834862385321101,cnn
specificity,0.9870967741935484,cnn
specificity,0.9862005519779209,cnn
specificity,0.9935602575896965,cnn
specificity,0.9917050691244239,cnn
specificity,0.9898897058823529,cnn
specificity,0.985280588776449,cnn
specificity,0.9834558823529411,cnn
specificity,0.9898523985239852,cnn
specificity,0.9862132352941176,cnn
specificity,0.9880073800738007,cnn
specificity,0.9889604415823368,cnn
specificity,0.98989898989899,cnn
specificity,0.9834254143646409,cnn
specificity,0.9898897058823529,cnn
specificity,0.9917279411764706,cnn
specificity,0.9807339449541285,cnn
specificity,0.984360625574977,cnn
specificity,0.9825367647058824,cnn
specificity,0.981549815498155,cnn
specificity,0.9880404783808647,cnn
specificity,0.9824884792626728,cnn
specificity,0.9944802207911684,cnn
specificity,0.9908088235294118,cnn
specificity,0.9944852941176471,cnn
specificity,0.9880184331797235,cnn
specificity,0.9871323529411765,cnn
specificity,0.9862132352941176,cnn
specificity,0.9908172635445363,cnn
specificity,0.9889604415823368,cnn
specificity,0.9917050691244239,cnn
specificity,0.9880294659300184,cnn
specificity,0.9834254143646409,cnn
specificity,0.9917127071823204,cnn
specificity,0.9935424354243543,cnn
specificity,0.9852670349907919,cnn
specificity,0.985239852398524,cnn
specificity,0.9843462246777164,cnn
specificity,0.9861878453038674,cnn
specificity,0.9889908256880734,cnn
specificity,0.9917355371900827,cnn
specificity,0.9908088235294118,cnn
specificity,0.9908088235294118,cnn
specificity,0.9880294659300184,cnn
specificity,0.9862005519779209,cnn
specificity,0.9899082568807339,cnn
specificity,0.9853076216712581,cnn
specificity,0.9852534562211982,cnn
specificity,0.9797979797979798,cnn
specificity,0.9880184331797235,cnn
specificity,0.9833948339483395,cnn
specificity,0.9889604415823368,cnn
specificity,0.9880184331797235,cnn
specificity,0.9880184331797235,cnn
specificity,0.9871323529411765,cnn
specificity,0.9898897058823529,cnn
specificity,0.9824884792626728,cnn
specificity,0.9935720844811754,cnn
specificity,0.9862005519779209,cnn
specificity,0.9880733944954129,cnn
specificity,0.9825206991720331,cnn
specificity,0.9843317972350231,cnn
specificity,0.9834254143646409,cnn
specificity,0.9880184331797235,cnn
specificity,0.9907663896583564,cnn
specificity,0.9834558823529411,cnn
specificity,0.9871086556169429,cnn
specificity,0.9917127071823204,cnn
specificity,0.984375,cnn
specificity,0.992626728110599,cnn
specificity,0.988909426987061,cnn
specificity,0.9871205151793928,cnn
specificity,0.9917203311867525,cnn
specificity,0.9917355371900827,cnn
specificity,0.9916743755781684,cnn
specificity,0.9880514705882353,cnn
specificity,0.9935661764705882,cnn
specificity,0.9871559633027523,cnn
specificity,0.9917203311867525,cnn
specificity,0.9880514705882353,cnn
specificity,0.9824561403508771,cnn
specificity,0.9871441689623508,cnn
specificity,0.9871086556169429,cnn
specificity,0.9880843263061412,cnn
specificity,0.9862258953168044,cnn
specificity,0.9889604415823368,cnn
specificity,0.9880294659300184,cnn
specificity,0.9833795013850416,cnn
specificity,0.9843462246777164,cnn
specificity,0.9880073800738007,cnn
specificity,0.9908172635445363,cnn
specificity,0.9889196675900277,cnn
specificity,0.9852670349907919,cnn
specificity,0.9871441689623508,cnn
specificity,0.9889705882352942,cnn
specificity,0.9871677360219981,cnn
specificity,0.9871323529411765,cnn
specificity,0.9871323529411765,cnn
specificity,0.9898804047838087,cnn
specificity,0.988950276243094,cnn
specificity,0.9861751152073732,cnn
specificity,0.9852670349907919,cnn
specificity,0.9908172635445363,cnn
specificity,0.987072945521699,cnn
specificity,0.9852941176470589,cnn
specificity,0.9870848708487084,cnn
specificity,0.9889400921658986,cnn
specificity,0.9853211009174312,cnn
specificity,0.9861751152073732,cnn
specificity,0.9871323529411765,cnn
specificity,0.9908003679852806,cnn
specificity,0.9889196675900277,cnn
specificity,0.9907834101382489,cnn
specificity,0.992626728110599,cnn
specificity,0.988950276243094,cnn
specificity,0.98989898989899,cnn
specificity,0.9833948339483395,cnn
specificity,0.9870609981515711,cnn
specificity,0.9898523985239852,cnn
specificity,0.992653810835629,cnn
specificity,0.992633517495396,cnn
specificity,0.9862132352941176,cnn
specificity,0.9871323529411765,cnn
specificity,0.9880514705882353,cnn
specificity,0.9816345270890725,cnn
specificity,0.9880294659300184,cnn
specificity,0.9862132352941176,cnn
specificity,0.9853076216712581,cnn
specificity,0.9889604415823368,cnn
specificity,0.988950276243094,cnn
specificity,0.987072945521699,cnn
specificity,0.987072945521699,cnn
specificity,0.9852941176470589,cnn
specificity,0.98989898989899,cnn
specificity,0.9880404783808647,cnn
specificity,0.9853076216712581,cnn
specificity,0.9898804047838087,cnn
specificity,0.9797794117647058,cnn
specificity,0.9880294659300184,cnn
specificity,0.988929889298893,cnn
specificity,0.9861878453038674,cnn
specificity,0.9935602575896965,cnn
specificity,0.9871086556169429,cnn
specificity,0.9953917050691244,cnn
specificity,0.9898242368177613,cnn
specificity,0.9768946395563771,cnn
specificity,0.9807339449541285,cnn
specificity,0.9898804047838087,cnn
specificity,0.9880514705882353,cnn
specificity,0.9889604415823368,cnn
specificity,0.9889908256880734,cnn
specificity,0.9833948339483395,cnn
specificity,0.9917127071823204,cnn
specificity,0.9889400921658986,cnn
specificity,0.988929889298893,cnn
specificity,0.9889705882352942,cnn
specificity,0.9871086556169429,cnn
specificity,0.9898710865561694,cnn
specificity,0.988950276243094,cnn
specificity,0.990791896869245,cnn
specificity,0.9870967741935484,cnn
specificity,0.9861751152073732,cnn
specificity,0.9862005519779209,cnn
specificity,0.9825688073394495,cnn
specificity,0.9824561403508771,cnn
specificity,0.9880514705882353,cnn
specificity,0.9899175068744271,cnn
specificity,0.9880184331797235,cnn
specificity,0.9935602575896965,cnn
specificity,0.9852670349907919,cnn
specificity,0.9880184331797235,cnn
specificity,0.9944802207911684,cnn
specificity,0.9898897058823529,cnn
specificity,0.9824884792626728,cnn
specificity,0.9825528007346189,cnn
specificity,0.9861878453038674,cnn
specificity,0.9871205151793928,cnn
specificity,0.992633517495396,cnn
specificity,0.9825528007346189,cnn
specificity,0.9944903581267218,cnn
specificity,0.9898897058823529,cnn
specificity,0.9908003679852806,cnn
specificity,0.9954086317722681,cnn
specificity,0.987072945521699,cnn
specificity,0.9796860572483841,cnn
specificity,0.9871441689623508,cnn
specificity,0.9880624426078971,cnn
specificity,0.9907493061979649,cnn
specificity,0.9862385321100917,cnn
specificity,0.9926402943882244,cnn
specificity,0.9898617511520738,cnn
specificity,0.9889196675900277,cnn
specificity,0.983440662373505,cnn
specificity,0.9880184331797235,cnn
specificity,0.9898523985239852,cnn
specificity,0.9871559633027523,cnn
specificity,0.9917279411764706,cnn
specificity,0.9843462246777164,cnn
specificity,0.9898710865561694,cnn
specificity,0.9889196675900277,cnn
specificity,0.9861623616236163,cnn
specificity,0.984302862419206,cnn
specificity,0.9852534562211982,cnn
specificity,0.9861751152073732,cnn
specificity,0.9907834101382489,cnn
specificity,0.9880184331797235,cnn
specificity,0.9880184331797235,cnn
specificity,0.988950276243094,cnn
specificity,0.9862005519779209,cnn
specificity,0.9899082568807339,cnn
specificity,0.9862132352941176,cnn
specificity,0.9833948339483395,cnn
specificity,0.9917279411764706,cnn
specificity,0.9889705882352942,cnn
specificity,0.9935602575896965,cnn
specificity,0.9917279411764706,cnn
specificity,0.9861878453038674,cnn
specificity,0.9871205151793928,cnn
specificity,0.990791896869245,cnn
specificity,0.9824399260628466,cnn
specificity,0.9917355371900827,cnn
specificity,0.9898523985239852,cnn
specificity,0.9916743755781684,cnn
specificity,0.9935483870967742,cnn
specificity,0.9898804047838087,cnn
specificity,0.9944802207911684,cnn
specificity,0.9880514705882353,cnn
specificity,0.9871205151793928,cnn
specificity,0.9899082568807339,cnn
specificity,0.9926402943882244,cnn
specificity,0.9898710865561694,cnn
specificity,0.987072945521699,cnn
specificity,0.9871205151793928,cnn
specificity,0.9926402943882244,cnn
specificity,0.9926131117266851,cnn
specificity,0.9880624426078971,cnn
specificity,0.9898617511520738,cnn
specificity,0.9908172635445363,cnn
specificity,0.992626728110599,cnn
specificity,0.9889604415823368,cnn
specificity,0.9898523985239852,cnn
specificity,0.9898804047838087,cnn
specificity,0.9916974169741697,cnn
specificity,0.9898804047838087,cnn
specificity,0.9917050691244239,cnn
specificity,0.9926131117266851,cnn
specificity,0.9862005519779209,cnn
specificity,0.9861495844875346,cnn
specificity,0.9898710865561694,cnn
specificity,0.9871441689623508,cnn
specificity,0.9889196675900277,cnn
specificity,0.9852534562211982,cnn
specificity,0.994475138121547,cnn
specificity,0.9880294659300184,cnn
specificity,0.9880514705882353,cnn
specificity,0.9917355371900827,cnn
specificity,0.9879629629629629,cnn
specificity,0.9862258953168044,cnn
specificity,0.9852670349907919,cnn
specificity,0.9852670349907919,cnn
specificity,0.9889400921658986,cnn
specificity,0.9816176470588235,cnn
specificity,0.990791896869245,cnn
specificity,0.9908088235294118,cnn
specificity,0.9908088235294118,cnn
specificity,0.9880294659300184,cnn
specificity,0.9907749077490775,cnn
specificity,0.9852670349907919,cnn
specificity,0.9917279411764706,cnn
specificity,0.9917050691244239,cnn
specificity,0.9935720844811754,cnn
specificity,0.9880624426078971,cnn
specificity,0.9862385321100917,cnn
specificity,0.9889196675900277,cnn
specificity,0.9880514705882353,cnn
specificity,0.9861878453038674,cnn
specificity,0.992633517495396,cnn
specificity,0.9861623616236163,cnn
specificity,0.9843317972350231,cnn
specificity,0.9871205151793928,cnn
specificity,0.9880733944954129,cnn
specificity,0.9880624426078971,cnn
specificity,0.9862385321100917,cnn
specificity,0.9880404783808647,cnn
specificity,0.9862258953168044,cnn
specificity,0.9870609981515711,cnn
specificity,0.9825367647058824,cnn
specificity,0.9935661764705882,cnn
specificity,0.9926605504587156,cnn
specificity,0.9907663896583564,cnn
specificity,0.9944954128440368,cnn
specificity,0.9889604415823368,cnn
specificity,0.9871441689623508,cnn
specificity,0.9770431588613406,cnn
specificity,0.9871441689623508,cnn
specificity,0.9871441689623508,cnn
specificity,0.9899082568807339,cnn
specificity,0.9889908256880734,cnn
specificity,0.9861239592969473,cnn
specificity,0.9862005519779209,cnn
specificity,0.988929889298893,cnn
specificity,0.9898523985239852,cnn
specificity,0.9889705882352942,cnn
specificity,0.9917050691244239,cnn
specificity,0.9871559633027523,cnn
specificity,0.9898897058823529,cnn
specificity,0.9862258953168044,cnn
specificity,0.9880184331797235,cnn
specificity,0.98989898989899,cnn
specificity,0.9880404783808647,cnn
specificity,0.9880514705882353,cnn
specificity,0.9862005519779209,cnn
specificity,0.9871086556169429,cnn
specificity,0.988950276243094,cnn
specificity,0.988950276243094,cnn
specificity,0.992633517495396,cnn
specificity,0.9898804047838087,cnn
specificity,0.9898617511520738,cnn
specificity,0.9862005519779209,cnn
specificity,0.984302862419206,cnn
specificity,0.9861623616236163,cnn
specificity,0.9871323529411765,cnn
specificity,0.98989898989899,cnn
specificity,0.9861751152073732,cnn
specificity,0.9871559633027523,cnn
specificity,0.9908003679852806,cnn
specificity,0.9852941176470589,cnn
specificity,0.9917127071823204,cnn
specificity,0.9843462246777164,cnn
specificity,0.9907578558225508,cnn
specificity,0.9935304990757856,cnn
specificity,0.9917127071823204,cnn
specificity,0.990791896869245,cnn
specificity,0.9842738205365402,cnn
specificity,0.9908088235294118,cnn
specificity,0.9908088235294118,cnn
specificity,0.9870848708487084,cnn
specificity,0.9834101382488479,cnn
specificity,0.9851988899167438,cnn
specificity,0.9899082568807339,cnn
specificity,0.9861367837338263,cnn
specificity,0.9825206991720331,cnn
specificity,0.9815327793167128,cnn
specificity,0.9898897058823529,cnn
specificity,0.9852670349907919,cnn
specificity,0.9862511457378552,cnn
specificity,0.9871323529411765,cnn
specificity,0.9898897058823529,cnn
specificity,0.990791896869245,cnn
specificity,0.9871086556169429,cnn
specificity,0.9935543278084714,cnn
specificity,0.9861623616236163,cnn
specificity,0.988909426987061,cnn
specificity,0.9880073800738007,cnn
specificity,0.984360625574977,cnn
specificity,0.9898242368177613,cnn
specificity,0.9788213627992634,cnn
specificity,0.9825206991720331,cnn
specificity,0.9908172635445363,cnn
specificity,0.990791896869245,cnn
specificity,0.9898617511520738,cnn
specificity,0.9880184331797235,cnn
specificity,0.9870967741935484,cnn
specificity,0.983440662373505,cnn
specificity,0.987072945521699,cnn
specificity,0.989843028624192,cnn
specificity,0.9861878453038674,cnn
specificity,0.9917050691244239,cnn
specificity,0.9898804047838087,cnn
specificity,0.9926470588235294,cnn
specificity,0.9953959484346224,cnn
specificity,0.9844036697247707,cnn
specificity,0.9852534562211982,cnn
specificity,0.9861751152073732,cnn
specificity,0.9880514705882353,cnn
specificity,0.9833948339483395,cnn
specificity,0.994475138121547,cnn
specificity,0.9834558823529411,cnn
specificity,0.9908088235294118,cnn
specificity,0.9862132352941176,cnn
specificity,0.9916974169741697,cnn
specificity,0.988929889298893,cnn
specificity,0.9861623616236163,cnn
specificity,0.9880733944954129,cnn
specificity,0.9870490286771508,cnn
specificity,0.992619926199262,cnn
specificity,0.9871323529411765,cnn
specificity,0.9862005519779209,cnn
specificity,0.9871086556169429,cnn
specificity,0.9825688073394495,cnn
specificity,0.9871677360219981,cnn
specificity,0.9889705882352942,cnn
specificity,0.9898897058823529,cnn
specificity,0.9797979797979798,cnn
specificity,0.9880843263061412,cnn
specificity,0.9880184331797235,cnn
specificity,0.9898897058823529,cnn
specificity,0.9898804047838087,cnn
specificity,0.9917279411764706,cnn
specificity,0.9907663896583564,cnn
specificity,0.992626728110599,cnn
specificity,0.990791896869245,cnn
specificity,0.9843173431734318,cnn
specificity,0.9880514705882353,cnn
specificity,0.9880514705882353,cnn
specificity,0.9870609981515711,cnn
specificity,0.985239852398524,cnn
specificity,0.9871559633027523,cnn
specificity,0.9880404783808647,cnn
specificity,0.98989898989899,cnn
specificity,0.992633517495396,cnn
specificity,0.9898710865561694,cnn
specificity,0.9825046040515654,cnn
specificity,0.9880294659300184,cnn
specificity,0.987072945521699,cnn
specificity,0.9825206991720331,cnn
specificity,0.9880514705882353,cnn
specificity,0.9816007359705612,cnn
specificity,0.9871323529411765,cnn
specificity,0.9843173431734318,cnn
specificity,0.9908172635445363,cnn
specificity,0.9889604415823368,cnn
specificity,0.9898897058823529,cnn
specificity,0.9917127071823204,cnn
specificity,0.987072945521699,cnn
specificity,0.988929889298893,cnn
specificity,0.9862258953168044,cnn
specificity,0.9935543278084714,cnn
specificity,0.9880184331797235,cnn
specificity,0.984375,cnn
specificity,0.9917203311867525,cnn
specificity,0.9898804047838087,cnn
specificity,0.9862005519779209,cnn
specificity,0.9861495844875346,cnn
specificity,0.988929889298893,cnn
specificity,0.9870967741935484,cnn
specificity,0.9861495844875346,cnn
specificity,0.9870848708487084,cnn
specificity,0.9852534562211982,cnn
specificity,0.9944802207911684,cnn
specificity,0.9926402943882244,cnn
specificity,0.9889604415823368,cnn
specificity,0.9935543278084714,cnn
specificity,0.9871323529411765,cnn
specificity,0.9815837937384899,cnn
specificity,0.990791896869245,cnn
specificity,0.9907834101382489,cnn
specificity,0.9898804047838087,cnn
specificity,0.9908003679852806,cnn
specificity,0.9898336414048059,cnn
specificity,0.9816007359705612,cnn
specificity,0.990791896869245,cnn
specificity,0.9834710743801653,cnn
specificity,0.992619926199262,cnn
specificity,0.9917050691244239,cnn
specificity,0.989843028624192,cnn
specificity,0.992619926199262,cnn
specificity,0.9889604415823368,cnn
specificity,0.9871441689623508,cnn
specificity,0.9926402943882244,cnn
specificity,0.9871441689623508,cnn
specificity,0.9954086317722681,cnn
specificity,0.985280588776449,cnn
specificity,0.9862005519779209,cnn
specificity,0.992653810835629,cnn
specificity,0.9880294659300184,cnn
specificity,0.9871086556169429,cnn
specificity,0.9861495844875346,cnn
specificity,0.9908003679852806,cnn
specificity,0.990791896869245,cnn
specificity,0.9880624426078971,cnn
specificity,0.9953917050691244,cnn
specificity,0.9861495844875346,cnn
specificity,0.9898523985239852,cnn
specificity,0.9890009165902841,cnn
specificity,0.9825206991720331,cnn
specificity,0.9889400921658986,cnn
specificity,0.9889705882352942,cnn
specificity,0.9880404783808647,cnn
specificity,0.9880404783808647,cnn
specificity,0.9898804047838087,cnn
specificity,0.9935364727608494,cnn
specificity,0.9871086556169429,cnn
specificity,0.9916974169741697,cnn
specificity,0.9834254143646409,cnn
specificity,0.990791896869245,cnn
specificity,0.9825206991720331,cnn
specificity,0.9825367647058824,cnn
specificity,0.9870967741935484,cnn
specificity,0.9851851851851852,cnn
specificity,0.9825367647058824,cnn
specificity,0.9935602575896965,cnn
specificity,0.9908003679852806,cnn
specificity,0.9898523985239852,cnn
specificity,0.9917203311867525,cnn
specificity,0.9898897058823529,cnn
specificity,0.9889908256880734,cnn
specificity,0.9898336414048059,cnn
specificity,0.9852534562211982,cnn
specificity,0.9853345554537122,cnn
specificity,0.9796672828096118,cnn
specificity,0.988929889298893,cnn
specificity,0.9944954128440368,cnn
specificity,0.9944852941176471,cnn
specificity,0.9861751152073732,cnn
specificity,0.9954044117647058,cnn
specificity,0.9898897058823529,cnn
specificity,0.9917355371900827,cnn
specificity,0.9935720844811754,cnn
specificity,0.9954128440366973,cnn
specificity,0.988950276243094,cnn
specificity,0.9954086317722681,cnn
specificity,0.9889807162534435,cnn
specificity,0.9898897058823529,cnn
specificity,0.9898804047838087,cnn
specificity,0.9880733944954129,cnn
specificity,0.9908003679852806,cnn
specificity,0.9889807162534435,cnn
specificity,0.9889400921658986,cnn
specificity,0.9898804047838087,cnn
specificity,0.988950276243094,cnn
specificity,0.9962962962962963,cnn
specificity,0.9880514705882353,cnn
specificity,0.9871086556169429,cnn
specificity,0.9917355371900827,cnn
specificity,0.9880184331797235,cnn
specificity,0.9871086556169429,cnn
specificity,0.9871205151793928,cnn
specificity,0.9935483870967742,cnn
specificity,0.9917431192660551,cnn
specificity,0.9908088235294118,cnn
specificity,0.9871205151793928,cnn
specificity,0.9935838680109991,cnn
specificity,0.9880294659300184,cnn
specificity,0.985280588776449,cnn
specificity,0.9935661764705882,cnn
specificity,0.9871323529411765,cnn
specificity,0.987985212569316,cnn
specificity,0.9853076216712581,cnn
specificity,0.9816007359705612,cnn
specificity,0.9815837937384899,cnn
specificity,0.9907749077490775,cnn
specificity,0.9880733944954129,cnn
specificity,0.9898523985239852,cnn
specificity,0.9871323529411765,cnn
specificity,0.9870967741935484,cnn
specificity,0.9917050691244239,cnn
specificity,0.9861878453038674,cnn
specificity,0.9890009165902841,cnn
specificity,0.985239852398524,cnn
specificity,0.992633517495396,cnn
specificity,0.9880073800738007,cnn
specificity,0.9834710743801653,cnn
specificity,0.994475138121547,cnn
specificity,0.9935424354243543,cnn
specificity,0.9907749077490775,cnn
specificity,0.9889705882352942,cnn
specificity,0.9908088235294118,cnn
specificity,0.9908256880733946,cnn
specificity,0.992626728110599,cnn
specificity,0.9907834101382489,cnn
specificity,0.9898617511520738,cnn
specificity,0.9880514705882353,cnn
specificity,0.9944495837187789,cnn
specificity,0.9834710743801653,cnn
specificity,0.9871441689623508,cnn
specificity,0.9917203311867525,cnn
specificity,0.9908172635445363,cnn
specificity,0.9972375690607734,cnn
specificity,0.9898710865561694,cnn
specificity,0.9898804047838087,cnn
specificity,0.992633517495396,cnn
specificity,0.9861878453038674,cnn
specificity,0.9861878453038674,cnn
specificity,0.9917203311867525,cnn
specificity,0.9862005519779209,cnn
specificity,0.988950276243094,cnn
specificity,0.9871441689623508,cnn
specificity,0.9880184331797235,cnn
specificity,0.9898710865561694,cnn
specificity,0.9853076216712581,cnn
specificity,0.9843317972350231,cnn
specificity,0.9861878453038674,cnn
specificity,0.9861751152073732,cnn
specificity,0.9843893480257117,cnn
specificity,0.9907407407407407,cnn
specificity,0.9824884792626728,cnn
specificity,0.9880184331797235,cnn
specificity,0.9908172635445363,cnn
specificity,0.9824884792626728,cnn
specificity,0.9917203311867525,cnn
specificity,0.9944802207911684,cnn
specificity,0.9880514705882353,cnn
specificity,0.9880514705882353,cnn
specificity,0.9852262234533703,cnn
specificity,0.9926470588235294,cnn
specificity,0.9935424354243543,cnn
specificity,0.9889807162534435,cnn
specificity,0.9880514705882353,cnn
specificity,0.9880294659300184,cnn
specificity,0.9880404783808647,cnn
specificity,0.9825046040515654,cnn
specificity,0.9852262234533703,cnn
specificity,0.9889705882352942,cnn
specificity,0.9862005519779209,cnn
specificity,0.9862005519779209,cnn
specificity,0.9917279411764706,cnn
specificity,0.9880184331797235,cnn
specificity,0.9898617511520738,cnn
specificity,0.992626728110599,cnn
specificity,0.9963065558633426,cnn
specificity,0.9880073800738007,cnn
specificity,0.9944700460829493,cnn
specificity,0.9880733944954129,cnn
specificity,0.9908088235294118,cnn
specificity,0.992653810835629,cnn
specificity,0.9944802207911684,cnn
specificity,0.9871323529411765,cnn
specificity,0.9917355371900827,cnn
specificity,0.9880404783808647,cnn
specificity,0.9862005519779209,cnn
specificity,0.9852534562211982,cnn
specificity,0.984375,cnn
specificity,0.9880073800738007,cnn
specificity,0.9852941176470589,cnn
specificity,0.9898897058823529,cnn
specificity,0.9907663896583564,cnn
specificity,0.98989898989899,cnn
specificity,0.9898804047838087,cnn
specificity,0.9889908256880734,cnn
specificity,0.9870250231696015,cnn
specificity,0.9935543278084714,cnn
specificity,0.9834101382488479,cnn
specificity,0.9862258953168044,cnn
specificity,0.9862132352941176,cnn
specificity,0.9825367647058824,cnn
specificity,0.990791896869245,cnn
specificity,0.9880073800738007,cnn
specificity,0.9797608095676172,cnn
specificity,0.9908003679852806,cnn
specificity,0.9889807162534435,cnn
specificity,0.9834101382488479,cnn
specificity,0.9788213627992634,cnn
specificity,0.9852941176470589,cnn
specificity,0.9880294659300184,cnn
specificity,0.9954044117647058,cnn
specificity,0.985239852398524,cnn
specificity,0.9898804047838087,cnn
specificity,0.9889908256880734,cnn
specificity,0.9917127071823204,cnn
specificity,0.9870609981515711,cnn
specificity,0.9899175068744271,cnn
specificity,0.9880404783808647,cnn
specificity,0.9871205151793928,cnn
specificity,0.9852941176470589,cnn
specificity,0.9908172635445363,cnn
specificity,0.985280588776449,cnn
specificity,0.9907578558225508,cnn
specificity,0.988929889298893,cnn
specificity,0.9871205151793928,cnn
specificity,0.9917203311867525,cnn
specificity,0.987072945521699,cnn
specificity,0.9815327793167128,cnn
specificity,0.9926402943882244,cnn
specificity,0.988950276243094,cnn
specificity,0.9861878453038674,cnn
specificity,0.9926402943882244,cnn
specificity,0.9908003679852806,cnn
specificity,0.9834862385321101,cnn
specificity,0.9879740980573543,cnn
specificity,0.9898710865561694,cnn
specificity,0.9926470588235294,cnn
specificity,0.984375,cnn
specificity,0.9898617511520738,cnn
specificity,0.9851988899167438,cnn
specificity,0.9889908256880734,cnn
specificity,0.988929889298893,cnn
specificity,0.9880514705882353,cnn
specificity,0.9953917050691244,cnn
specificity,0.9935364727608494,cnn
specificity,0.9908088235294118,cnn
specificity,0.9889400921658986,cnn
specificity,0.9880514705882353,cnn
specificity,0.988909426987061,cnn
specificity,0.9898148148148148,cnn
specificity,0.988950276243094,cnn
specificity,0.9954044117647058,cnn
specificity,0.9889705882352942,cnn
specificity,0.9871559633027523,cnn
specificity,0.988950276243094,cnn
specificity,0.985239852398524,cnn
specificity,0.9853076216712581,cnn
specificity,0.9898617511520738,cnn
specificity,0.9806807727690893,cnn
specificity,0.9880294659300184,cnn
specificity,0.9908003679852806,cnn
specificity,0.9953874538745388,cnn
specificity,0.9852534562211982,cnn
specificity,0.9908088235294118,cnn
specificity,0.9862005519779209,cnn
specificity,0.9852670349907919,cnn
specificity,0.992633517495396,cnn
specificity,0.9908003679852806,cnn
specificity,0.9935543278084714,cnn
specificity,0.9880514705882353,cnn
specificity,0.988950276243094,cnn
specificity,0.990791896869245,cnn
specificity,0.9889196675900277,cnn
specificity,0.9843317972350231,cnn
specificity,0.9852941176470589,cnn
specificity,0.9861495844875346,cnn
specificity,0.9816176470588235,cnn
specificity,0.9861623616236163,cnn
specificity,0.988929889298893,cnn
specificity,0.9880514705882353,cnn
specificity,0.98989898989899,cnn
specificity,0.9935483870967742,cnn
specificity,0.9908088235294118,cnn
specificity,0.9917431192660551,cnn
specificity,0.9907834101382489,cnn
specificity,0.9871205151793928,cnn
specificity,0.9889807162534435,cnn
specificity,0.9898710865561694,cnn
specificity,0.9917127071823204,cnn
specificity,0.9862258953168044,cnn
specificity,0.9880294659300184,cnn
specificity,0.9861751152073732,cnn
specificity,0.9815327793167128,cnn
specificity,0.9917203311867525,cnn
specificity,0.9935602575896965,cnn
specificity,0.9935720844811754,cnn
specificity,0.9825688073394495,cnn
specificity,0.994475138121547,cnn
specificity,0.992619926199262,cnn
specificity,0.9844036697247707,cnn
specificity,0.9871323529411765,cnn
specificity,0.9907578558225508,cnn
specificity,0.9917050691244239,cnn
specificity,0.9907749077490775,cnn
specificity,0.9935543278084714,cnn
specificity,0.9871559633027523,cnn
specificity,0.9852670349907919,cnn
specificity,0.988950276243094,cnn
specificity,0.9917127071823204,cnn
specificity,0.9935483870967742,cnn
specificity,0.988909426987061,cnn
specificity,0.9880404783808647,cnn
specificity,0.9898804047838087,cnn
specificity,0.9852262234533703,cnn
specificity,0.9862258953168044,cnn
specificity,0.9870848708487084,cnn
specificity,0.9889604415823368,cnn
specificity,0.9935720844811754,cnn
specificity,0.9862258953168044,cnn
specificity,0.9935602575896965,cnn
specificity,0.9898710865561694,cnn
specificity,0.9908172635445363,cnn
specificity,0.981549815498155,cnn
specificity,0.9871323529411765,cnn
specificity,0.9889400921658986,cnn
specificity,0.9888888888888889,cnn
specificity,0.9843462246777164,cnn
specificity,0.9815837937384899,cnn
specificity,0.984360625574977,cnn
specificity,0.9898804047838087,cnn
specificity,0.9917127071823204,cnn
specificity,0.9862511457378552,cnn
specificity,0.9898617511520738,cnn
specificity,0.9852534562211982,cnn
specificity,0.9907749077490775,cnn
specificity,0.9889400921658986,cnn
specificity,0.9926470588235294,cnn
specificity,0.9862005519779209,cnn
specificity,0.9917050691244239,cnn
specificity,0.9917506874427131,cnn
